ftext_key,source_ja,approved_arabic,category,batch,status,reviewed_by,date,notes
M01_E12_2000_Title,未知なる冒険の始まり,بداية مغامرة مجهولة,ui,1,approved,Antigravity,2026-06-18,
M02_E01_1000_01,時の扉へ向かう,التوجه إلى باب الزمن,ui,1,approved,Antigravity,2026-06-18,
M02_E01_1000_Title,時の扉,باب الزمن,ui,1,approved,Antigravity,2026-06-18,
M02_E02_1000_01,周囲を探索する,استكشاف المنطقة المحيطة,ui,1,approved,Antigravity,2026-06-18,
M02_E02_1000_02,集落へ向かう,التوجه إلى المستوطنة,ui,1,approved,Antigravity,2026-06-18,
M02_E02_1090,酒場で情報を集める,جمع المعلومات من الحانة,ui,1,approved,Antigravity,2026-06-18,
M02_E02_1100_Title,カイフリードを追って,مطاردة كايفرايد,ui,1,approved,Antigravity,2026-06-18,
M02_E03_1000_02_01,北の洞窟を抜ける,عبور كهف الشمال,ui,1,approved,Antigravity,2026-06-18,
M02_E03_1000_03,北の白楼へ向かう,التوجه للبرج الأبيض الشمالي,ui,1,approved,Antigravity,2026-06-18,
M02_E04_1000_01,カイフリードを捜す,البحث عن كايفرايد,ui,1,approved,Antigravity,2026-06-18,
M02_E04_1000_Title,大いなる力,القوة العظمى,ui,1,approved,Antigravity,2026-06-18,
M02_E05_2000_M110_PCM000_m,！？,؟!,ui,1,approved,Antigravity,2026-06-18,
M02_E05_2000_M200_PCM000_m,そんなことが――,أمر كهذا――,ui,1,approved,Antigravity,2026-06-18,
M02_E05_2000,妖精との出会い,لقاء الجنية,ui,1,approved,Antigravity,2026-06-18,
M02_E05_3000_M210_PCM000_m,ええっと、君は――,عذراً، أنتِ――,ui,1,approved,Antigravity,2026-06-18,
M02_E05_3000_M560_PCM000_m,実は俺は――,في الحقيقة، أنا――,ui,1,approved,Antigravity,2026-06-18,
M02_E06_1000_Title,帰還の道のり,طريق العودة,ui,1,approved,Antigravity,2026-06-18,
M02_E06_1100_01,南の洞窟へ向かう,التوجه إلى كهف الجنوب,ui,1,approved,Antigravity,2026-06-18,
M02_E06_1100_03_01,南の洞窟を抜ける,عبور كهف الجنوب,ui,1,approved,Antigravity,2026-06-18,
M02_E06_1100_05,不思議な建物に入る,دخول المبنى الغامض,ui,1,approved,Antigravity,2026-06-18,
M02_E06_1100_Title,ふしぎな祠,الضريح الغامض,ui,1,approved,Antigravity,2026-06-18,
M02_E06_1200_Title,魔法の知識,معرفة السحر,ui,1,approved,Antigravity,2026-06-18,
M02_E06_1300_Title,拓かれた道,الطريق المفتوح,ui,1,approved,Antigravity,2026-06-18,
M02_E07_1000_01,修練の間を乗り越える,اجتياز قاعة التدريب,ui,1,approved,Antigravity,2026-06-18,
M02_E07_1000_Title,フェイに託された使命,المهمة الموكلة إلى فاي,ui,1,approved,Antigravity,2026-06-18,
M02_E07_2000_Title,ささやかな恩返し,ردّ جميل بسيط,ui,1,approved,Antigravity,2026-06-18,
M02_E08_1000_Title,子どもたちの出迎え,استقبل الأطفال,ui,1,approved,Antigravity,2026-06-18,
M02_E09_1000_Title,月鏡の盾,درع مرآة القمر,ui,1,approved,Antigravity,2026-06-18,
M02_E10_1000_01,月鏡の盾を探す,البحث عن درع مرآة القمر,ui,1,approved,Antigravity,2026-06-18,
M02_E10_1000_02,大喰らいのヌシを倒す,هزيمة الوحش النهم,ui,1,approved,Antigravity,2026-06-18,
M02_E10_1000_Title,盾の発見,العثور على الدرع,ui,1,approved,Antigravity,2026-06-18,
M02_E11_1000_Title,ユイジーヌの見解,وجهة نظر يوجين,ui,1,approved,Antigravity,2026-06-18,
M02_E11_1080,街を探索する,استكشاف المدينة,ui,1,approved,Antigravity,2026-06-18,
M02_E12_1000_M060_PCM000_m,君という人は――,أنتِ حقاً――,ui,1,approved,Antigravity,2026-06-18,
M02_E12_1000_M170_PCM000_m,…………！？,…………؟!,ui,1,approved,Antigravity,2026-06-18,
M02_E12_1000_Title,ヒューリア姫の異変,محنة الأميرة هيوريا,ui,1,approved,Antigravity,2026-06-18,
M03_E01_1000_02,ヒューリックを捜す,البحث عن هيوريك,ui,1,approved,Antigravity,2026-06-18,
M03_E02_1200_01_02,東の洞窟を抜ける,عبور كهف الشرق,ui,1,approved,Antigravity,2026-06-18,
M03_E02_1200_03,時の扉を探す,البحث عن باب الزمن,ui,1,approved,Antigravity,2026-06-18,
M03_E02_1200_Title,魔法の時代へ,إلى عصر السحر,ui,1,approved,Antigravity,2026-06-18,
M03_E03_1000_Title,扉の先には,ما وراء الباب,ui,1,approved,Antigravity,2026-06-18,
M03_E04_1000_M060_ENM300_n,％＃＆＃％………,％＃＆＃％...,ui,1,approved,Antigravity,2026-06-18,
M03_E04_1000_Title,魔法生物との遭遇,مواجهة كائن سحري,ui,1,approved,Antigravity,2026-06-18,
M03_E05_1000_01,マーニーと話す,التحدث إلى مارني,ui,1,approved,Antigravity,2026-06-18,
M03_E06_1000_Title,カーターを捜せ,ابحث عن كارتر,ui,1,approved,Antigravity,2026-06-18,
M03_E07_1000_Title,雪原の出会い,لقاء في سهول الثلج,ui,1,approved,Antigravity,2026-06-18,
M03_E09_1000_Title,ミュー族の末裔,سليل شعب ميو,ui,1,approved,Antigravity,2026-06-18,
M03_E10_1000_Title,カーターはどこに,أين كارتر؟,ui,1,approved,Antigravity,2026-06-18,
M03_E10_2000_Title,君と歩む未来,المستقبل الذي نسير إليه معاً,ui,1,approved,Antigravity,2026-06-18,FIT-CHECK
M03_E12_1000_Title,月鏡の盾を携えて,حاملاً درع مرآة القمر,ui,1,approved,Antigravity,2026-06-18,
M03_E12_1100_Title,地の底より響く声,صوت يتردد من أعماق الأرض,ui,1,approved,Antigravity,2026-06-18,
M03_E13_1000_Title,カイフリードとの決戦,المعركة الحاسمة ضد كايفرايد,ui,1,approved,Antigravity,2026-06-18,FIT-CHECK
M03_E14_1000_Title,カイフリードの最期,نهاية كايفرايد,ui,1,approved,Antigravity,2026-06-18,
M03_E15_1000_Title,氷に閉ざされた姫,الأميرة المحتجزة في الجليد,ui,1,approved,Antigravity,2026-06-18,
M04_E01_1000_M160_PCM000_m,マーニー、今のは――,مارني، ما حدث للتو هو――,ui,1,approved,Antigravity,2026-06-18,
M04_E02_1000_Title,筆頭貴族イカロス,النبيل الأكبر إيكاروس,ui,1,approved,Antigravity,2026-06-18,
M04_E03_1000_Title,封印の伝承,أسطورة الختم,ui,1,approved,Antigravity,2026-06-18,
M04_E04_1000_Title,カーターからの情報,معلومات من كارتر,ui,1,approved,Antigravity,2026-06-18,
M04_E06_1000_01_01,西の洞窟を抜ける,عبور كهف الغرب,ui,1,approved,Antigravity,2026-06-18,
M04_E06_1000_Title,新たなる時の扉,باب زمن جديد,ui,1,approved,Antigravity,2026-06-18,
M04_E07_1000_Title,ミュー族を捜して,البحث عن شعب ميو,ui,1,approved,Antigravity,2026-06-18,
M04_E08_1000_01,新たな時代を探索する,استكشاف العصر الجديد,ui,1,approved,Antigravity,2026-06-18,
M04_E09_1000_Title,ミュー族の手がかり,دليل عن شعب ميو,ui,1,approved,Antigravity,2026-06-18,
M04_E10_1000_Title,雪原の家族,عائلة سهول الثلج,ui,1,approved,Antigravity,2026-06-18,
M04_E12_1000_Title,洞窟へ続く足跡,آثار أقدام تؤدي إلى الكهف,ui,1,approved,Antigravity,2026-06-18,
M04_E14_1000_Title,子どもに迫る危機,خطر يهدد الطفل,ui,1,approved,Antigravity,2026-06-18,
M04_E15_1000_Title,氷結の封印,الختم المتجمد,ui,1,approved,Antigravity,2026-06-18,
M05_A1MGC_E01_1000_Title,ヒトヨリの里の対立,صراع في قرية هيتويوري,ui,1,approved,Antigravity,2026-06-18,
M05_A1MGC_E01_1100_Title,不穏な企み,مؤامرة مريبة,ui,1,approved,Antigravity,2026-06-18,
M05_A1MGC_E02_2000_Title,茶の賢者サヘキの助言,نصيحة ساهيكي، حكيم الشاي,ui,1,approved,Antigravity,2026-06-18,
M05_A1MGC_E03_1000_01_TalkNPC0222Age2,ファウスタと話す,التحدث إلى فاوスタ,ui,1,approved,Antigravity,2026-06-18,
M05_A1MGC_E03_1000_01,二人目の賢者を捜す,البحث عن الحكيم الثاني,ui,1,approved,Antigravity,2026-06-18,
M05_A1MGC_E03_1000_02,三人目の賢者を捜す,البحث عن الحكيم الثالث,ui,1,approved,Antigravity,2026-06-18,
M05_A1MGC_E03_1000_Title,寄合所の火事,حريق في مكان الاجتماع,ui,1,approved,Antigravity,2026-06-18,
M05_A2MGC_E01_1000_C01_01_PCM000_m,わかりました,حسناً,ui,1,approved,Antigravity,2026-06-18,
M05_A2MGC_E01_1000_Title,魔法生物の暴走,هياج الكائنات السحرية,ui,1,approved,Antigravity,2026-06-18,
M05_A2MGC_E02_1000_01,ファウスタへ報告する,إبلاغ فاوスタ,ui,1,approved,Antigravity,2026-06-18,
M05_A2MGC_E03_1000_M020_PCM000_m,あなたが――,هل أنت――,ui,1,approved,Antigravity,2026-06-18,
M05_A2MGC_E03_1200_01,水の遺跡へ向かう,التوجه إلى أطلال الماء,ui,1,approved,Antigravity,2026-06-18,
M05_A2MGC_E03_1200_02,ライトスタッフを探す,البحث عن عصا الضوء,ui,1,approved,Antigravity,2026-06-18,
M05_A2MGC_E03_1200_Title,奥義の習得,تعلم المهارة السرية,ui,1,approved,Antigravity,2026-06-18,
M05_A2MGC_E03_2000_Title,ノイーワンの頼み,طلب نويوان,ui,1,approved,Antigravity,2026-06-18,
M05_A2MGC_E04_1000_Title,北の白楼の事故,حادثة البرج الأبيض الشمالي,ui,1,approved,Antigravity,2026-06-18,
M05_A3MGC_E01_1010_C01_01_PCM000_m,ああ、始めてくれ,نعم، ابدأ من فضلك,ui,1,approved,Antigravity,2026-06-18,
M05_A3MGC_E01_1010_C01_02_PCM000_m,少し待ってくれ,انتظر قليلاً من فضلك,ui,1,approved,Antigravity,2026-06-18,
M05_A3MGC_E01_2000_01,ヒューリックと話す,التحدث إلى هيوريك,ui,1,approved,Antigravity,2026-06-18,
M05_A3MGC_E01_2000_Title,共闘の約束,عهد القتال المشترك,ui,1,approved,Antigravity,2026-06-18,
M05_A3MGC_E01_3000_Title,ディオナの祈り,صلاة ديونا,ui,1,approved,Antigravity,2026-06-18,
M05_A3MGC_E03_1100_M010_FYL000_f,ビックリしたね～,لقد كان ذلك مفاجئاً!,ui,1,approved,Antigravity,2026-06-18,
M05_A3MGC_E04_1000_Title,村から消えた女性,المرأة التي اختفت من القرية,ui,1,approved,Antigravity,2026-06-18,
M05_A3SWD_E01_1000_Title,聖剣ライトスタッフ,السيف المقدس عصا الضوء,ui,1,approved,Antigravity,2026-06-18,
M05_E02_1000_Title,逆探知の針を求めて,بحثاً عن إبرة التتبع العكسي,ui,1,approved,Antigravity,2026-06-18,
M05_E03_1000_01,逆探知の針を探す,البحث عن إبرة التتبع العكسي,ui,1,approved,Antigravity,2026-06-18,
M05_E03_1000_02,ザラスマドラを倒す,هزيمة زاراسمادرا,ui,1,approved,Antigravity,2026-06-18,
M05_E03_1000_Title,伝承をたどった先,حيث تقود الأساطير,ui,1,approved,Antigravity,2026-06-18,
M05_E04_1000_Title,術者の居場所,موقع ملقي التعويذة,ui,1,approved,Antigravity,2026-06-18,
M05_E06_1000_Title,リュドミラと里の交流,تواصل ليودميلا مع القرية,ui,1,approved,Antigravity,2026-06-18,
M05_E07_1000_Title,ミュー族の伝承,أساطير شعب ميو,ui,1,approved,Antigravity,2026-06-18,
M05_SA1MGC_E01_0500_Title,幸せな家族,عائلة سعيدة,ui,1,approved,Antigravity,2026-06-18,
M05_SA1MGC_E01_1000_01,リュドミラたちを捜す,البحث عن ليودميلا ورفاقها,ui,1,approved,Antigravity,2026-06-18,
M05_SA1MGC_E02_1000_01,グランスライグを倒す,هزيمة غرانزلايغ,ui,1,approved,Antigravity,2026-06-18,
M05_SA1MGC_E02_1000_02,大樹の輝石を探す,البحث عن حجر الشجرة العظيمة,ui,1,approved,Antigravity,2026-06-18,
M05_SA1MGC_E02_1000_Title,ヒルクの訪問,زيارة هيلك,ui,1,approved,Antigravity,2026-06-18,
M05_SA1MGC_E03_2000_M010_NAL000_n,少し前――,قبل قليل――,ui,1,approved,Antigravity,2026-06-18,
M05_SA1MGC_E03_4000_Title,リュドミラを救え,إنقاذ ليودميلا,ui,1,approved,Antigravity,2026-06-18,
M05_SA1MGC_E03_4500_Title,リュドミラの最期,نهاية ليودميلا,ui,1,approved,Antigravity,2026-06-18,
M05_SA1MGC_E04_1000_Title,希望の在り処,حيث يكمن الأمل,ui,1,approved,Antigravity,2026-06-18,
M05_SA2MGC_E01_1000_Title,マオたちの不在,غياب ماو ورفاقه,ui,1,approved,Antigravity,2026-06-18,
M05_SA2MGC_E03_1000_01,北の白楼を調べる,تفحص البرج الأبيض الشمالي,ui,1,approved,Antigravity,2026-06-18,
M05_SA2MGC_E03_1000_Title,囚われのマオ,ماو المحتجز,ui,1,approved,Antigravity,2026-06-18,
M05_SA2MGC_E04_2000_Title,カーターたちを連れて,رفقة كارتر والآخرين,ui,1,approved,Antigravity,2026-06-18,
M05_SA2MGC_E05_1000_Title,決死の逃亡,فرار يائس,ui,1,approved,Antigravity,2026-06-18,
M05_SA2MGC_E06_1000_Title,再会の約束,عهد اللقاء مجدداً,ui,1,approved,Antigravity,2026-06-18,
M05_SA2MGC_E06_2000_Title,憎悪の芽生え,نشوء الكراهية,ui,1,approved,Antigravity,2026-06-18,
M05_SA2MGC_E07_1000_Title,暴走の果てに,في نهاية الهياج,ui,1,approved,Antigravity,2026-06-18,
M05_SA2MGC_E07_1100_Title,厳重な警備,حراسة مشددة,ui,1,approved,Antigravity,2026-06-18,
M05_SA2MGC_E07_3000_Title,生きていたイカロス,إيكاروس على قيد الحياة,ui,1,approved,Antigravity,2026-06-18,
M05_SA3MGC_E01_1000_Title,傷ついたマオ,ماو الجريح,ui,1,approved,Antigravity,2026-06-18,
M05_SA3MGC_E02_1000_01,薬師の家へ向かう,التوجه إلى بيت المعالج,ui,1,approved,Antigravity,2026-06-18,
M05_SA3MGC_E02_1000_Title,懸命な看病,رعاية مخلصة,ui,1,approved,Antigravity,2026-06-18,
M05_SA3MGC_E04_1000_01,扇サボテンの花を探す,البحث عن زهرة صبار المروحة,ui,1,approved,Antigravity,2026-06-18,
M05_SA3MGC_E04_1000_Title,苦しみはまだ止まらず,الألم لم يتوقف بعد,ui,1,approved,Antigravity,2026-06-18,
M05_SA3MGC_E06_1000_01,マグマワタの葉を探す,البحث عن أوراق قطن الحمم,ui,1,approved,Antigravity,2026-06-18,
M05_SA3MGC_E06_1000_Title,苦しみに寄り添って,الوقوف بجانب المتألم,ui,1,approved,Antigravity,2026-06-18,
M05_SA3MGC_E07_1000_01,マオの様子を見にいく,تفقد حال ماو,ui,1,approved,Antigravity,2026-06-18,
M05_SA3MGC_E07_1000_Title,マオの凶行,اعتداء ماو,ui,1,approved,Antigravity,2026-06-18,
M05_SA3MGC_E07_1100_Title,消えたマオ,اختفاء ماو,ui,1,approved,Antigravity,2026-06-18,
M05_SA3MGC_E08_1000_Title,届かぬ希望,أمل بعيد المنال,ui,1,approved,Antigravity,2026-06-18,
M05_SA3MGC_E09_1000_Title,届かぬ言葉,كلمات لا تصل,ui,1,approved,Antigravity,2026-06-18,
M05_SA3MGC_E10_1000_Title,異形の魔物,وحش مشوه,ui,1,approved,Antigravity,2026-06-18,
M06_E01_1000_Title,呪いを解くために,لفك اللعنة,ui,1,approved,Antigravity,2026-06-18,
M06_E01_2000_Title,聖剣を携えて,حاملاً السيف المقدس,ui,1,approved,Antigravity,2026-06-18,
M06_E02_1000_Title,不気味な叫び,صرخة مخيفة,ui,1,approved,Antigravity,2026-06-18,
M06_E02_2000_Title,魔獣の叫び,صرخة الوحش السحري,ui,1,approved,Antigravity,2026-06-18,
M06_E04_0100_Title,術者の猛攻,هجوم الساحر العنيف,ui,1,approved,Antigravity,2026-06-18,
M06_E04_1000_Title,討伐の果てに,بعد القضاء على الوحش,ui,1,approved,Antigravity,2026-06-18,
M06_E05_0100_M050_PCM000_m,それは――,هذا هو――,ui,1,approved,Antigravity,2026-06-18,
M06_E05_0100_Title,怒れる魔獣,الوحش السحري الغاضب,ui,1,approved,Antigravity,2026-06-18,
M06_E05_1000_Title,千年で一番の冒険家,أعظم مغامر في ألف عام,ui,1,approved,Antigravity,2026-06-18,
M06_E06_1000_Title,時を越えた再会,لقاء يتجاوز الزمن,ui,1,approved,Antigravity,2026-06-18,
M06_E06_2000_M040_PCM000_m,なぜその名前を――,لماذا هذا الاسم――,ui,1,approved,Antigravity,2026-06-18,
M06_E07_2000_M100_NPC0030_m,あの赤子は――,ذلك الرضيع هو――,ui,1,approved,Antigravity,2026-06-18,
M06_E09_1000_Title,ヒューリア姫への誓い,القسم للأميرة هيوريا,ui,1,approved,Antigravity,2026-06-18,
M06_E11_0500_Title,マオを救うために,من أجل إنقاذ ماو,ui,1,approved,Antigravity,2026-06-18,
M06_E11_1000_01,マオを救う,إنقاذ ماو,ui,1,approved,Antigravity,2026-06-18,
M06_E11_1000_Title,マオの叫び,صرخة ماو,ui,1,approved,Antigravity,2026-06-18,
M06_E12_1000_Title,よみがえる記憶,ذكريات تستيقظ,ui,1,approved,Antigravity,2026-06-18,
M06_E13_3000_Title,フェイの本当の使命,مهمة فاي الحقيقية,ui,1,approved,Antigravity,2026-06-18,
M06_E14_1000_Title,神獣たちの伝説,أسطورة الوحوش المقدسة,ui,1,approved,Antigravity,2026-06-18,
M06_E17_1000_M090_NPC0510_m,実は――,في الحقيقة――,ui,1,approved,Antigravity,2026-06-18,
M06_E18_1000_Title,ヒューリア姫の想い,مشاعر الأميرة هيوريا,ui,1,approved,Antigravity,2026-06-18,
M06_E18_1100_Title,ユイジーヌの友情,صداقة يوجين,ui,1,approved,Antigravity,2026-06-18,
M06_E18_1200_Title,レイカの信頼,ثقة رايكا,ui,1,approved,Antigravity,2026-06-18,
M06_E18_1300_Title,イチルの夢,حلم إيتشيرو,ui,1,approved,Antigravity,2026-06-18,
M06_E19_1000_Title,破滅の予兆,نذير الدمار,ui,1,approved,Antigravity,2026-06-18,
M06_E20_1000_Title,受け入れられない現実,واقع لا يمكن قبوله,ui,1,approved,Antigravity,2026-06-18,
M06_E21_1000_Title,ミュー族と人間の共闘,قتال شعب ميو والبشر معاً,ui,1,approved,Antigravity,2026-06-18,
M06_E22_1000_M020_C01_02_PCM000_m,少し準備をさせてくれ,دعني أستعد قليلاً,ui,1,approved,Antigravity,2026-06-18,
M06_E22_1000_M020_C01_03_PCM000_m,一度、街に戻ろう,فلنعد إلى المدينة أولاً,ui,1,approved,Antigravity,2026-06-18,
M06_E22_2000_Title,クレイドルの目覚め,استيقاظ كرايدل,ui,1,approved,Antigravity,2026-06-18,
M06_E23_1000_Title,ディマイズとの決戦,المعركة الحاسمة ضد ديمايز,ui,1,approved,Antigravity,2026-06-18,FIT-CHECK
M06_E24_1100_M103_FYL000_f,エリオット,إليوت,ui,1,approved,Antigravity,2026-06-18,
M06_E24_1100_Title,フェイが選んだ道,الطريق الذي اختارته فاي,ui,1,approved,Antigravity,2026-06-18,
M06_E24_5000_Title,たどり着いた未来,المستقبل الذي وصلنا إليه,ui,1,approved,Antigravity,2026-06-18,
M06_E25_1100_Title,妖精と姫のないしょ話,حديث الجنية والأميرة السري,ui,1,approved,Antigravity,2026-06-18,FIT-CHECK
MAGICSTONE_BOMB_03_NAME,自爆耐性,مقاومة الانفجار الذاتي,ui,1,approved,Antigravity,2026-06-18,
MAGICSTONE_BOMB_04_NAME,巨大化,التضخيم,ui,1,approved,Antigravity,2026-06-18,
MAGICSTONE_BOMB_05_NAME,熟成爆弾,قنبلة معتقة,ui,1,approved,Antigravity,2026-06-18,
MAGICSTONE_BOMB_06_NAME,業炎,نار الجحيم,ui,1,approved,Antigravity,2026-06-18,
MAGICSTONE_BOMB_07_NAME,ゴム爆弾,قنبلة مطاطية,ui,1,approved,Antigravity,2026-06-18,
MAGICSTONE_BOMB_08_NAME,フリージングボム,قنبلة التجميد,ui,1,approved,Antigravity,2026-06-18,
MAGICSTONE_BOMB_09_NAME,キル＆テイク,القتل والسلب,ui,1,approved,Antigravity,2026-06-18,
