ID,source text,Arabic translation,category,context,notes
EL_DNG_CAVE02_SAND_A2,砂漠の洞窟,كهف الصحراء,ui,,
EL_DNG_CAVE02_SAND_A3_1F,砂漠の洞窟　１階,كهف الصحراء: الطابق 1,ui,,
EL_DNG_CAVE02_SAND_A3_B1,砂漠の洞窟　地下１階,كهف الصحراء: تحت الأرض 1,ui,,
EL_DNG_CAVE02_SAND_A3_B2,砂漠の洞窟　地下２階,كهف الصحراء: تحت الأرض 2,ui,,
EL_DNG_CAVE02_SAND_A3_B3,砂漠の洞窟　地下３階,كهف الصحراء: تحت الأرض 3,ui,,
EL_DNG_CAVE02_SAND_A3,砂漠の洞窟,كهف الصحراء,ui,,
EL_DNG_CAVE02_SAND_A4_1F,砂漠の洞窟　１階,كهف الصحراء: الطابق 1,ui,,
EL_DNG_CAVE02_SAND_A4_B1,砂漠の洞窟　地下１階,كهف الصحراء: تحت الأرض 1,ui,,
EL_DNG_CAVE02_SAND_A4_B2,砂漠の洞窟　地下２階,كهف الصحراء: تحت الأرض 2,ui,,
EL_DNG_CAVE02_SAND_A4_B3,砂漠の洞窟　地下３階,كهف الصحراء: تحت الأرض 3,ui,,
EL_DNG_CAVE02_SAND_A4,砂漠の洞窟,كهف الصحراء,ui,,
EL_DNG_CAVE03_WATER_A1_1F,虹の蓮華　１階,لوتس قوس قزح: الطابق 1,ui,,
EL_DNG_CAVE03_WATER_A1,虹の蓮華,لوتس قوس قزح,ui,,
EL_DNG_CAVE03_WATER_A2_1F,虹の蓮華　１階,لوتس قوس قزح: الطابق 1,ui,,
EL_DNG_CAVE03_WATER_A2_B1,虹の蓮華　地下１階,لوتس قوس قزح: تحت الأرض 1,ui,,
EL_DNG_CAVE03_WATER_A2,虹の蓮華,لوتس قوس قزح,ui,,
EL_DNG_CAVE03_WATER_A3_1F,虹の蓮華　１階,لوتس قوس قزح: الطابق 1,ui,,
EL_DNG_CAVE03_WATER_A3_B1,虹の蓮華　地下１階,لوتس قوس قزح: تحت الأرض 1,ui,,
EL_DNG_CAVE03_WATER_A3,虹の蓮華,لوتس قوس قزح,ui,,
EL_DNG_CAVE03_WATER_A4_1F,虹の蓮華　１階,لوتس قوس قزح: الطابق 1,ui,,
EL_DNG_CAVE03_WATER_A4_B1,虹の蓮華　地下１階,لوتس قوس قزح: تحت الأرض 1,ui,,
EL_DNG_CAVE03_WATER_A4_Boss,虹の蓮華　最深部,لوتس قوس قزح: الأعماق,ui,,
EL_DNG_CAVE03_WATER_A4,虹の蓮華,لوتس قوس قزح,ui,,
EL_DNG_CAVE04_SNOW_A1_1F,ドラゴンピラー　１階,عمود التنين: الطابق 1,ui,,
EL_DNG_CAVE04_SNOW_A1,ドラゴンピラー,عمود التنين,ui,,
EL_DNG_CAVE04_SNOW_A2_1F,ドラゴンピラー　１階,عمود التنين: الطابق 1,ui,,
EL_DNG_CAVE04_SNOW_A2,ドラゴンピラー,عمود التنين,ui,,
EL_DNG_CAVE04_SNOW_A3_1F,ドラゴンピラー　１階,عمود التنين: الطابق 1,ui,,
EL_DNG_CAVE04_SNOW_A3,ドラゴンピラー,عمود التنين,ui,,
EL_DNG_CAVE04_SNOW_A4_1F,ドラゴンピラー　１階,عمود التنين: الطابق 1,ui,,
EL_DNG_CAVE04_SNOW_A4,ドラゴンピラー,عمود التنين,ui,,
EL_DNG_CAVE05_TREE_A1_1F,グランドツリー　１階,الشجرة العظيمة: الطابق 1,ui,,
EL_DNG_CAVE05_TREE_A1_2F,グランドツリー　２階,الشجرة العظيمة: الطابق 2,ui,,
EL_DNG_CAVE05_TREE_A1_3F,グランドツリー　３階,الشجرة العظيمة: الطابق 3,ui,,
EL_DNG_CAVE05_TREE_A1,グランドツリー,الشجرة العظيمة,ui,,
EL_DNG_CAVE05_TREE_A2_1F,グランドツリー　１階,الشجرة العظيمة: الطابق 1,ui,,
EL_DNG_CAVE05_TREE_A2,グランドツリー,الشجرة العظيمة,ui,,
EL_DNG_CAVE05_TREE_A3_1F,グランドツリー　１階,الشجرة العظيمة: الطابق 1,ui,,
EL_DNG_CAVE05_TREE_A3_2F,グランドツリー　２階,الشجرة العظيمة: الطابق 2,ui,,
EL_DNG_CAVE05_TREE_A3,グランドツリー,الشجرة العظيمة,ui,,
EL_DNG_CAVE05_TREE_A4_1F,グランドツリー　１階,الشجرة العظيمة: الطابق 1,ui,,
EL_DNG_CAVE05_TREE_A4_2F,グランドツリー　２階,الشجرة العظيمة: الطابق 2,ui,,
EL_DNG_CAVE05_TREE_A4_3F,グランドツリー　３階,الشجرة العظيمة: الطابق 3,ui,,
EL_DNG_CAVE05_TREE_A4,グランドツリー,الشجرة العظيمة,ui,,
EL_DNG_CAVE06_LAVA_A1_1F,不死鳥山　１階,جبل العنقاء: الطابق 1,ui,,
EL_DNG_CAVE06_LAVA_A1_B1,不死鳥山　地下１階,جبل العنقاء: تحت الأرض 1,ui,,
EL_DNG_CAVE06_LAVA_A1,不死鳥山,جبل العنقاء,ui,,
EL_DNG_CAVE06_LAVA_A2_1F,不死鳥山　１階,جبل العنقاء: الطابق 1,ui,,
EL_DNG_CAVE06_LAVA_A2_B1,不死鳥山　地下１階,جبل العنقاء: تحت الأرض 1,ui,,
EL_DNG_CAVE06_LAVA_A2,不死鳥山,جبل العنقاء,ui,,
EL_DNG_CAVE06_LAVA_A3_1F,不死鳥山　１階,جبل العنقاء: الطابق 1,ui,,
EL_DNG_CAVE06_LAVA_A3_B1,不死鳥山　地下１階,جبل العنقاء: تحت الأرض 1,ui,,
EL_DNG_CAVE06_LAVA_A3_B2,不死鳥山　最深部,جبل العنقاء: الأعماق,ui,,
EL_DNG_CAVE06_LAVA_A3,不死鳥山,جبل العنقاء,ui,,
EL_DNG_CAVE06_LAVA_A4_1F,不死鳥山　１階,جبل العنقاء: الطابق 1,ui,,
EL_DNG_CAVE06_LAVA_A4_2F,不死鳥山　２階,جبل العنقاء: الطابق 2,ui,,
EL_DNG_CAVE06_LAVA_A4_3F,不死鳥山　３階,جبل العنقاء: الطابق 3,ui,,
EL_DNG_CAVE06_LAVA_A4_4F,不死鳥山　頂上,جبل العنقاء: القمة,ui,,
EL_DNG_CAVE06_LAVA_A4,不死鳥山,جبل العنقاء,ui,,
EL_DNG_CAVE07_CASCADE_A1_1F_1,滝の洞窟　入口,كهف الشلال: المدخل,ui,,
EL_DNG_CAVE07_CASCADE_A1_3F,滝の洞窟　３階,كهف الشلال: الطابق 3,ui,,
EL_DNG_CAVE07_CASCADE_A1,滝の洞窟,كهف الشلال,ui,,
EL_DNG_CAVE07_CASCADE_A2_1F_1,滝の洞窟　入口,كهف الشلال: المدخل,ui,,
EL_DNG_CAVE07_CASCADE_A2_1F_2,滝の洞窟　１階,كهف الشلال: الطابق 1,ui,,
EL_DNG_CAVE07_CASCADE_A2_2F,滝の洞窟　２階,كهف الشلال: الطابق 2,ui,,
EL_DNG_CAVE07_CASCADE_A2_3F,滝の洞窟　３階,كهف الشلال: الطابق 3,ui,,
EL_DNG_CAVE07_CASCADE_A2_4F,滝の洞窟　最上階,كهف الشلال: الطابق الأعلى,ui,,
EL_DNG_CAVE07_CASCADE_A2,滝の洞窟,كهف الشلال,ui,,
EL_DNG_CAVE07_CASCADE_A3_1F_1,滝の洞窟　入口,كهف الشلال: المدخل,ui,,
EL_DNG_CAVE07_CASCADE_A3_1F_2,滝の洞窟　１階,كهف الشلال: الطابق 1,ui,,
EL_DNG_CAVE07_CASCADE_A3,滝の洞窟,كهف الشلال,ui,,
EL_DNG_CAVE07_CASCADE_A4_1F_1,滝の洞窟　入口,كهف الشلال: المدخل,ui,,
EL_DNG_CAVE07_CASCADE_A4_2F,滝の洞窟　２階,كهف الشلال: الطابق 2,ui,,
EL_DNG_CAVE07_CASCADE_A4,滝の洞窟,كهف الشلال,ui,,
EL_DNG_EVENT_SPACE_08,寄合所,قاعة الاجتماعات,ui,,
EL_DNG_EVENT_SPACE_FIRE_08,寄合所,قاعة الاجتماعات,ui,,
EL_DNG_PASSAGE_01_A1_1F,秘密の抜け道【４】,الممر السري 【4】,ui,,
EL_DNG_PASSAGE_01_A1,秘密の抜け道【４】,الممر السري 【4】,ui,,
EL_DNG_PASSAGE_01_A2_1F,秘密の抜け道【４】,الممر السري 【4】,ui,,
EL_DNG_PASSAGE_01_A2,秘密の抜け道【４】,الممر السري 【4】,ui,,
EL_DNG_PASSAGE_01_A3_1F,秘密の抜け道【４】,الممر السري 【4】,ui,,
EL_DNG_PASSAGE_01_A3,秘密の抜け道【４】,الممر السري 【4】,ui,,
EL_DNG_PASSAGE_01_A4_1F,秘密の抜け道【４】,الممر السري 【4】,ui,,
EL_DNG_PASSAGE_01_A4,秘密の抜け道【４】,الممر السري 【4】,ui,,
EL_DNG_PASSAGE_02_A1_1F,魔物の抜け道【４】,ممر الوحوش 【4】,ui,,
EL_DNG_PASSAGE_02_A1,魔物の抜け道【４】,ممر الوحوش 【4】,ui,,
EL_DNG_PASSAGE_02_A2_1F,魔物の抜け道【４】,ممر الوحوش 【4】,ui,,
EL_DNG_PASSAGE_02_A2,魔物の抜け道【４】,ممر الوحوش 【4】,ui,,
EL_DNG_PASSAGE_02_A3_1F,魔物の抜け道【４】,ممر الوحوش 【4】,ui,,
EL_DNG_PASSAGE_02_A3,魔物の抜け道【４】,ممر الوحوش 【4】,ui,,
EL_DNG_PASSAGE_02_A4_1F,魔物の抜け道【４】,ممر الوحوش 【4】,ui,,
EL_DNG_PASSAGE_02_A4,魔物の抜け道【４】,ممر الوحوش 【4】,ui,,
EL_DNG_PASSAGE_03_A1_1F,魔物の抜け道【２】,ممر الوحوش 【2】,ui,,
EL_DNG_PASSAGE_03_A1,魔物の抜け道【２】,ممر الوحوش 【2】,ui,,
EL_DNG_PASSAGE_03_A2_1F,魔物の抜け道【２】,ممر الوحوش 【2】,ui,,
EL_DNG_PASSAGE_03_A2,魔物の抜け道【２】,ممر الوحوش 【2】,ui,,
EL_DNG_PASSAGE_03_A3_1F,魔物の抜け道【２】,ممر الوحوش 【2】,ui,,
EL_DNG_PASSAGE_03_A3,魔物の抜け道【２】,ممر الوحوش 【2】,ui,,
EL_DNG_PASSAGE_03_A4_1F,魔物の抜け道【２】,ممر الوحوش 【2】,ui,,
EL_DNG_PASSAGE_03_A4,魔物の抜け道【２】,ممر الوحوش 【2】,ui,,
EL_DNG_PASSAGE_04_A1_1F,魔物の抜け道【３】,ممر الوحوش 【3】,ui,,
EL_DNG_PASSAGE_04_A1,魔物の抜け道【３】,ممر الوحوش 【3】,ui,,
EL_DNG_PASSAGE_04_A2_1F,魔物の抜け道【３】,ممر الوحوش 【3】,ui,,
EL_DNG_PASSAGE_04_A2,魔物の抜け道【３】,ممر الوحوش 【3】,ui,,
EL_DNG_PASSAGE_04_A3_1F,魔物の抜け道【３】,ممر الوحوش 【3】,ui,,
EL_DNG_PASSAGE_04_A3,魔物の抜け道【３】,ممر الوحوش 【3】,ui,,
EL_DNG_PASSAGE_04_A4_1F,魔物の抜け道【３】,ممر الوحوش 【3】,ui,,
EL_DNG_PASSAGE_04_A4,魔物の抜け道【３】,ممر الوحوش 【3】,ui,,
EL_DNG_PASSAGE_05_A1_1F,魔物の抜け道【６】,ممر الوحوش 【6】,ui,,
EL_DNG_PASSAGE_05_A1,魔物の抜け道【６】,ممر الوحوش 【6】,ui,,
EL_DNG_PASSAGE_05_A2_1F,魔物の抜け道【６】,ممر الوحوش 【6】,ui,,
EL_DNG_PASSAGE_05_A2,魔物の抜け道【６】,ممر الوحوش 【6】,ui,,
EL_DNG_PASSAGE_05_A3_1F,魔物の抜け道【６】,ممر الوحوش 【6】,ui,,
EL_DNG_PASSAGE_05_A3,魔物の抜け道【６】,ممر الوحوش 【6】,ui,,
EL_DNG_PASSAGE_05_A4_1F,魔物の抜け道【６】,ممر الوحوش 【6】,ui,,
EL_DNG_PASSAGE_05_A4,魔物の抜け道【６】,ممر الوحوش 【6】,ui,,
EL_DNG_PASSAGE_06_A1_1F,秘密の抜け道【３】,الممر السري 【3】,ui,,
EL_DNG_PASSAGE_06_A1,秘密の抜け道【３】,الممر السري 【3】,ui,,
EL_DNG_PASSAGE_06_A2_1F,秘密の抜け道【３】,الممر السري 【3】,ui,,
EL_DNG_PASSAGE_06_A2,秘密の抜け道【３】,الممر السري 【3】,ui,,
EL_DNG_PASSAGE_06_A3_1F,秘密の抜け道【３】,الممر السري 【3】,ui,,
EL_DNG_PASSAGE_06_A3,秘密の抜け道【３】,الممر السري 【3】,ui,,
EL_DNG_PASSAGE_06_A4_1F,秘密の抜け道【３】,الممر السري 【3】,ui,,
EL_DNG_PASSAGE_06_A4,秘密の抜け道【３】,الممر السري 【3】,ui,,
EL_DNG_PASSAGE_07_A1_1F,魔物の抜け道【１】,ممر الوحوش 【1】,ui,,
EL_DNG_PASSAGE_07_A1,魔物の抜け道【１】,ممر الوحوش 【1】,ui,,
EL_DNG_PASSAGE_07_A2_1F,魔物の抜け道【１】,ممر الوحوش 【1】,ui,,
EL_DNG_PASSAGE_07_A2,魔物の抜け道【１】,ممر الوحوش 【1】,ui,,
EL_DNG_PASSAGE_07_A3_1F,魔物の抜け道【１】,ممر الوحوش 【1】,ui,,
EL_DNG_PASSAGE_07_A3,魔物の抜け道【１】,ممر الوحوش 【1】,ui,,
EL_DNG_PASSAGE_07_A4_1F,魔物の抜け道【１】,ممر الوحوش 【1】,ui,,
EL_DNG_PASSAGE_07_A4,魔物の抜け道【１】,ممر الوحوش 【1】,ui,,
EL_DNG_PASSAGE_08_A1_1F,秘密の抜け道【１】,الممر السري 【1】,ui,,
EL_DNG_PASSAGE_08_A1,秘密の抜け道【１】,الممر السري 【1】,ui,,
EL_DNG_PASSAGE_08_A2_1F,秘密の抜け道【１】,الممر السري 【1】,ui,,
EL_DNG_PASSAGE_08_A2,秘密の抜け道【１】,الممر السري 【1】,ui,,
EL_DNG_PASSAGE_08_A3_1F,秘密の抜け道【１】,الممر السري 【1】,ui,,
EL_DNG_PASSAGE_08_A3,秘密の抜け道【１】,الممر السري 【1】,ui,,
EL_DNG_PASSAGE_08_A4_1F,秘密の抜け道【１】,الممر السري 【1】,ui,,
EL_DNG_PASSAGE_08_A4,秘密の抜け道【１】,الممر السري 【1】,ui,,
EL_DNG_PASSAGE_09_A1_1F,南の洞窟　沼地口,كهف الجنوب: مخرج المستنقع,ui,,
EL_DNG_PASSAGE_09_A1,南の洞窟　沼地口,كهف الجنوب: مخرج المستنقع,ui,,
EL_DNG_PASSAGE_09_A2_1F,南の洞窟　沼地口,كهف الجنوب: مخرج المستنقع,ui,,
EL_DNG_PASSAGE_09_A2,南の洞窟　沼地口,كهف الجنوب: مخرج المستنقع,ui,,
EL_DNG_PASSAGE_09_A3_1F,南の洞窟　沼地口,كهف الجنوب: مخرج المستنقع,ui,,
EL_DNG_PASSAGE_09_A3,南の洞窟　沼地口,كهف الجنوب: مخرج المستنقع,ui,,
EL_DNG_PASSAGE_09_A4_1F,南の洞窟　沼地口,كهف الجنوب: مخرج المستنقع,ui,,
EL_DNG_PASSAGE_09_A4,南の洞窟　沼地口,كهف الجنوب: مخرج المستنقع,ui,,
EL_DNG_PASSAGE_10_A1_1F,秘密の抜け道【５】,الممر السري 【5】,ui,,
EL_DNG_PASSAGE_10_A1,秘密の抜け道【５】,الممر السري 【5】,ui,,
EL_DNG_PASSAGE_10_A2_1F,秘密の抜け道【５】,الممر السري 【5】,ui,,
EL_DNG_PASSAGE_10_A2,秘密の抜け道【５】,الممر السري 【5】,ui,,
EL_DNG_PASSAGE_10_A3_1F,秘密の抜け道【５】,الممر السري 【5】,ui,,
EL_DNG_PASSAGE_10_A3,秘密の抜け道【５】,الممر السري 【5】,ui,,
EL_DNG_PASSAGE_10_A4_1F,秘密の抜け道【５】,الممر السري 【5】,ui,,
EL_DNG_PASSAGE_10_A4,秘密の抜け道【５】,الممر السري 【5】,ui,,
EL_DNG_PASSAGE_11_A1_1F,魔物の抜け道【５】,ممر الوحوش 【5】,ui,,
EL_DNG_PASSAGE_11_A1,魔物の抜け道【５】,ممر الوحوش 【5】,ui,,
EL_DNG_PASSAGE_11_A2_1F,魔物の抜け道【５】,ممر الوحوش 【5】,ui,,
EL_DNG_PASSAGE_11_A2,魔物の抜け道【５】,ممر الوحوش 【5】,ui,,
EL_DNG_PASSAGE_11_A3_1F,魔物の抜け道【５】,ممر الوحوش 【5】,ui,,
EL_DNG_PASSAGE_11_A3,魔物の抜け道【５】,ممر الوحوش 【5】,ui,,
EL_DNG_PASSAGE_11_A4_1F,魔物の抜け道【５】,ممر الوحوش 【5】,ui,,
EL_DNG_PASSAGE_11_A4,魔物の抜け道【５】,ممر الوحوش 【5】,ui,,
EL_DNG_PASSAGE_12_A1_1F,秘密の抜け道【７】,الممر السري 【7】,ui,,
EL_DNG_PASSAGE_12_A1,秘密の抜け道【７】,الممر السري 【7】,ui,,
EL_DNG_PASSAGE_12_A2_1F,秘密の抜け道【７】,الممر السري 【7】,ui,,
EL_DNG_PASSAGE_12_A2,秘密の抜け道【７】,الممر السري 【7】,ui,,
EL_DNG_PASSAGE_12_A3_1F,秘密の抜け道【７】,الممر السري 【7】,ui,,
EL_DNG_PASSAGE_12_A3,秘密の抜け道【７】,الممر السري 【7】,ui,,
EL_DNG_PASSAGE_12_A4_1F,秘密の抜け道【７】,الممر السري 【7】,ui,,
EL_DNG_PASSAGE_12_A4,秘密の抜け道【７】,الممر السري 【7】,ui,,
EL_DNG_PASSAGE_13_A1_1F,秘密の洞穴【１】,الكهف السري 【1】,ui,,
EL_DNG_PASSAGE_13_A1,秘密の洞穴【１】,الكهف السري 【1】,ui,,
EL_DNG_PASSAGE_13_A2_1F,秘密の洞穴【１】,الكهف السري 【1】,ui,,
EL_DNG_PASSAGE_13_A2,秘密の洞穴【１】,الكهف السري 【1】,ui,,
EL_DNG_PASSAGE_13_A3_1F,秘密の洞穴【１】,الكهف السري 【1】,ui,,
EL_DNG_PASSAGE_13_A3,秘密の洞穴【１】,الكهف السري 【1】,ui,,
EL_DNG_PASSAGE_13_A4_1F,秘密の洞穴【１】,الكهف السري 【1】,ui,,
EL_DNG_PASSAGE_13_A4,秘密の洞穴【１】,الكهف السري 【1】,ui,,
EL_DNG_PASSAGE_14_A1_1F,秘密の洞穴【２】,الكهف السري 【2】,ui,,
EL_DNG_PASSAGE_14_A1,秘密の洞穴【２】,الكهف السري 【2】,ui,,
EL_DNG_PASSAGE_14_A2_1F,秘密の洞穴【２】,الكهف السري 【2】,ui,,
EL_DNG_PASSAGE_14_A2,秘密の洞穴【２】,الكهف السري 【2】,ui,,
EL_DNG_PASSAGE_14_A3_1F,秘密の洞穴【２】,الكهف السري 【2】,ui,,
EL_DNG_PASSAGE_14_A3,秘密の洞穴【２】,الكهف السري 【2】,ui,,
EL_DNG_PASSAGE_14_A4_1F,秘密の洞穴【２】,الكهف السري 【2】,ui,,
EL_DNG_PASSAGE_14_A4,秘密の洞穴【２】,الكهف السري 【2】,ui,,
EL_DNG_PASSAGE_15_A1_1F,秘密の洞穴【３】,الكهف السري 【3】,ui,,
EL_DNG_PASSAGE_15_A1,秘密の洞穴【３】,الكهف السري 【3】,ui,,
EL_DNG_PASSAGE_15_A2_1F,秘密の洞穴【３】,الكهف السري 【3】,ui,,
EL_DNG_PASSAGE_15_A2,秘密の洞穴【３】,الكهف السري 【3】,ui,,
EL_DNG_PASSAGE_15_A3_1F,秘密の洞穴【３】,الكهف السري 【3】,ui,,
EL_DNG_PASSAGE_15_A3,秘密の洞穴【３】,الكهف السري 【3】,ui,,
EL_DNG_PASSAGE_15_A4_1F,秘密の洞穴【３】,الكهف السري 【3】,ui,,
EL_DNG_PASSAGE_15_A4,秘密の洞穴【３】,الكهف السري 【3】,ui,,
EL_DNG_PASSAGE_16_A1_1F,秘密の抜け道【２】,الممر السري 【2】,ui,,
EL_DNG_PASSAGE_16_A1,秘密の抜け道【２】,الممر السري 【2】,ui,,
EL_DNG_PASSAGE_16_A2_1F,秘密の抜け道【２】,الممر السري 【2】,ui,,
EL_DNG_PASSAGE_16_A2,秘密の抜け道【２】,الممر السري 【2】,ui,,
EL_DNG_PASSAGE_16_A3_1F,秘密の抜け道【２】,الممر السري 【2】,ui,,
EL_DNG_PASSAGE_16_A3,秘密の抜け道【２】,الممر السري 【2】,ui,,
EL_DNG_PASSAGE_16_A4_1F,秘密の抜け道【２】,الممر السري 【2】,ui,,
EL_DNG_PASSAGE_16_A4,秘密の抜け道【２】,الممر السري 【2】,ui,,
EL_DNG_PASSAGE_17_A1_1F,秘密の抜け道【６】,الممر السري 【6】,ui,,
EL_DNG_PASSAGE_17_A1,秘密の抜け道【６】,الممر السري 【6】,ui,,
EL_DNG_PASSAGE_17_A2_1F,秘密の抜け道【６】,الممر السري 【6】,ui,,
EL_DNG_PASSAGE_17_A2,秘密の抜け道【６】,الممر السري 【6】,ui,,
EL_DNG_PASSAGE_17_A3_1F,秘密の抜け道【６】,الممر السري 【6】,ui,,
EL_DNG_PASSAGE_17_A3,秘密の抜け道【６】,الممر السري 【6】,ui,,
EL_DNG_PASSAGE_17_A4_1F,秘密の抜け道【６】,الممر السري 【6】,ui,,
EL_DNG_PASSAGE_17_A4,秘密の抜け道【６】,الممر السري 【6】,ui,,
EL_DNG_PASSAGE_EAST_A1_1F,東の洞窟,كهف الشرق,ui,,
EL_DNG_PASSAGE_EAST_A1,東の洞窟,كهف الشرق,ui,,
EL_DNG_PASSAGE_EAST_A2_1F,東の洞窟,كهف الشرق,ui,,
EL_DNG_PASSAGE_EAST_A2,東の洞窟,كهف الشرق,ui,,
EL_DNG_PASSAGE_EAST_A3_1F,東の洞窟,كهف الشرق,ui,,
EL_DNG_PASSAGE_EAST_A3,東の洞窟,كهف الشرق,ui,,
EL_DNG_PASSAGE_EAST_A4_1F,東の洞窟,كهف الشرق,ui,,
EL_DNG_PASSAGE_EAST_A4,東の洞窟,كهف الشرق,ui,,
EL_DNG_PASSAGE_NORTH_A1_1F,北の洞窟,كهف الشمال,ui,,
EL_DNG_PASSAGE_NORTH_A1,北の洞窟,كهف الشمال,ui,,
EL_DNG_PASSAGE_NORTH_A2_1F,北の洞窟,كهف الشمال,ui,,
EL_DNG_PASSAGE_NORTH_A2,北の洞窟,كهف الشمال,ui,,
EL_DNG_PASSAGE_NORTH_A3_1F,北の洞窟,كهف الشمال,ui,,
EL_DNG_PASSAGE_NORTH_A3,北の洞窟,كهف الشمال,ui,,
EL_DNG_PASSAGE_NORTH_A4_1F,北の洞窟,كهف الشمال,ui,,
EL_DNG_PASSAGE_NORTH_A4,北の洞窟,كهف الشمال,ui,,
EL_DNG_PASSAGE_SOUTH_A1_1F,南の洞窟　砂漠口,كهف الجنوب: مخرج الصحراء,ui,,
EL_DNG_PASSAGE_SOUTH_A1,南の洞窟　砂漠口,كهف الجنوب: مخرج الصحراء,ui,,
EL_DNG_PASSAGE_SOUTH_A2_1F,南の洞窟　砂漠口,كهف الجنوب: مخرج الصحراء,ui,,
EL_DNG_PASSAGE_SOUTH_A2,南の洞窟　砂漠口,كهف الجنوب: مخرج الصحراء,ui,,
