key,source,target
ItemDescription/MAGICSTONE_SPEAR_06_DESCRIPTION,"""・لا تتلقى ضررًا أثناء تفعيل المهارة القاضية لـ <img id=""RI_ICON_WPN_SPEAR""/>
・تزداد مسافة حركة المهارة القاضية لـ <img id=""RI_ICON_WPN_SPEAR""/> بنسبة {Num:1}％""",
ItemDescription/MAGICSTONE_SPEAR_04_DESCRIPTION_3,"""・عند تفعيل المهارة القاضية لـ <img id=""RI_ICON_WPN_SPEAR""/>،
　تظهر أعمدة لهب لبعض الوقت في المكان الذي مررت به
・يصاب الأعداء الذين تلمسهم أعمدة اللهب بالاحتراق""",
ItemDescription/MAGICSTONE_SPEAR_04_DESCRIPTION,"""・عند تفعيل المهارة القاضية لـ <img id=""RI_ICON_WPN_SPEAR""/>،
　تظهر أعمدة لهب لفترة وجيزة جدًا في المكان الذي مررت به
・يصاب الأعداء الذين تلمسهم أعمدة اللهب بالاحتراق""",
ItemDescription/MAGICSTONE_SPEAR_04_DESCRIPTION_2,"""・عند تفعيل المهارة القاضية لـ <img id=""RI_ICON_WPN_SPEAR""/>،
　تظهر أعمدة لهب لفترة وجيزة في المكان الذي مررت به
・يصاب الأعداء الذين تلمسهم أعمدة اللهب بالاحتراق""",
ItemDescription/MAGICSTONE_SPEAR_01_DESCRIPTION,"""・يزداد الهجوم لـ <img id=""RI_ICON_WPN_SPEAR""/> بمقدار {Num:1}""",
ItemDescription/MAGICSTONE_SPEAR_12_DESCRIPTION,"""・عند الهجوم العادي بـ <img id=""RI_ICON_WPN_SPEAR""/>، تهاجم أثناء التحرك للأمام بسرعة""",
ItemDescription/MAGICSTONE_SPEAR_10_DESCRIPTION,"""・عند الهجوم العادي بـ <img id=""RI_ICON_WPN_SPEAR""/>،يُشن الهجوم في 3 اتجاهات
・يقل ضرر الهجوم العادي لـ <img id=""RI_ICON_WPN_SPEAR""/> بنسبة {Num:1}％""",
ItemDescription/MAGICSTONE_SPEAR_14_DESCRIPTION,"""・لفترة وجيزة جدًا بعد استخدام <img id=""RI_ICON_WPN_SPEAR""/>،
　يزداد ضرر الأسلحة الأخرى بنسبة {Num:1}％""",
ItemDescription/MAGICSTONE_SPEAR_13_DESCRIPTION,"""・لفترة وجيزة بعد استخدام <img id=""RI_ICON_WPN_SPEAR""/>،
 يقل وقت شحن الأسلحة الأخرى بنسبة {Num:1}٪،
 وتزداد سرعة الحركة أثناء الشحن بنسبة {Num:2}٪""",
ItemDescription/MAGICSTONE_SWORD_07_DESCRIPTION,"""・بعد هزيمة عدو بـ <img id=""RI_ICON_WPN_SWORD""/>، يزداد معدل الضربة الحرجة
 لهجوم <img id=""RI_ICON_WPN_SWORD""/> التالي بنسبة {Num:1}٪""",
ItemDescription/MAGICSTONE_SWORD_02_DESCRIPTION,"""・يزداد ضرر الضربة الحرجة لـ <img id=""RI_ICON_WPN_SWORD""/>
　بنسبة {Num:1}％""",
ItemDescription/MAGICSTONE_SWORD_11_DESCRIPTION,"""・يزداد معدل الضربات الحرجة لـ <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:1}％""",
ItemDescription/MAGICSTONE_SWORD_82_DESCRIPTION,"""・يزداد معدل الضربات الحرجة لـ <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:1}％""",
ItemDescription/MAGICSTONE_SWORD_08_DESCRIPTION,"""・يزداد ضرر <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:1}٪
・عند الحظر،يسهل تقليل متانة الدرع""",
ItemDescription/MAGICSTONE_SWORD_83_DESCRIPTION,"""・يزداد ضرر <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:1}٪
・عند الحظر،يسهل تقليل متانة الدرع""",
ItemDescription/MAGICSTONE_SWORD_14_DESCRIPTION,"・كلما شُحن <img id=""RI_ICON_WPN_SWORD""/> بالكامل،
　تحصل على هالة تدفع الأعداء إلى الخلف",
ItemDescription/MAGICSTONE_SWORD_03_DESCRIPTION,"""・يقل وقت شحن <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:1}％""",
ItemDescription/MAGICSTONE_SWORD_84_DESCRIPTION,"""・يقل وقت شحن <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:1}％""",
ItemDescription/MAGICSTONE_SWORD_10_DESCRIPTION,"""・عند تفعيل المهارة القاضية لـ <img id=""RI_ICON_WPN_SWORD""/>، تتولد ضربات قاطعة طائرة إضافية""",
ItemDescription/MAGICSTONE_SWORD_13_DESCRIPTION,"・عند إصابة هجمات <img id=""RI_ICON_WPN_SWORD""/>،
　يمكنك حظر جميع الاتجاهات حتى {Num:1} من المرات عند رفع الدرع",
ItemDescription/MAGICSTONE_SWORD_04_DESCRIPTION_3,"""・عند إصابة هجوم بـ <img id=""RI_ICON_WPN_SWORD""/>،تستعاد متانة الدرع بمقدار كبير""",
ItemDescription/MAGICSTONE_SWORD_04_DESCRIPTION,"""・عند إصابة هجوم بـ <img id=""RI_ICON_WPN_SWORD""/>، تستعاد متانة الدرع بمقدار ضئيل""",
ItemDescription/MAGICSTONE_SWORD_04_DESCRIPTION_2,"""・عند إصابة هجوم بـ <img id=""RI_ICON_WPN_SWORD""/>،تستعاد متانة الدرع قليلاً""",
ItemDescription/MAGICSTONE_SWORD_01_DESCRIPTION,"""・يزداد الهجوم لـ <img id=""RI_ICON_WPN_SWORD""/> بمقدار {Num:1}""",
ItemDescription/MAGICSTONE_SWORD_05_DESCRIPTION,"・يزداد حجم الضربات القاطعة الطائرة المتولدة عند الهجوم بـ <img id=""RI_ICON_WPN_SWORD""/>
　بنسبة {Num:1}％",
ItemDescription/ACCESSORY_2_DESCRIPTION,"・أثناء تفعيل Drop Bonus، لا تنقطع المكافأة
　عند تلقّي الضرر لمرة واحدة فقط
・يُعاد تفعيل المفعول كلّما ارتفعت مرحلة Drop Bonus",
ItemDescription/ACCE_EX_1_DESCRIPTION,· إضافة {Num:1} خانة تجهيز للإكسسوار,
ItemDescription/ACCE_EX_2_DESCRIPTION,· إضافة {Num:1} خانة تجهيز للإكسسوار,
ItemDescription/MAGICSTONE_SWORD_12_DESCRIPTION,"""・عند الهجوم العادي بـ <img id=""RI_ICON_WPN_SWORD""/> أثناء كسر حراسة العدو،
　تتولد ضربات قاطعة طائرة""",
ItemDescription/MAGICSTONE_SWORD_09_DESCRIPTION,"""・عند الهجوم العادي بـ <img id=""RI_ICON_WPN_SWORD""/> بعد حراسة ناجحة،
　تتولد ضربات قاطعة طائرة حتى {Num:1} من المرات""",
ItemDescription/ACCESSORY_7_DESCRIPTION,· عند نجاح الحراسة، تنبثق أشواك تلحق الضرر بالأعداء,
ItemDescription/ACCESSORY_21_DESCRIPTION,· عند نجاح الحراسة، يصدر ضربة قاطعة تلحق الضرر بالأعداء,
ItemDescription/ACCESSORY_8_DESCRIPTION,・تزداد مدّة استقبال الحراسة المثالية بنسبة {Num:1}٪,
ItemDescription/FAIRY_ABILITY_4_EX_1_DESCRIPTION,"""・يمكن لفاي استخدام <img id=""RI_ICON_STAR""/>الجذب""",
ItemDescription/FAIRY_ABILITY_5_EX_1_DESCRIPTION,"""・يمكن لفاي استخدام <img id=""RI_ICON_STAR""/>النسخ""",
ItemDescription/FAIRY_ABILITY_2_EX_1_DESCRIPTION,"""・يمكن لفاي استخدام <img id=""RI_ICON_STAR""/>الاندفاع""",
ItemDescription/FAIRY_ABILITY_1_EX_1_DESCRIPTION,"""・يمكن لفاي استخدام <img id=""RI_ICON_STAR""/>الإشعال""",
ItemDescription/FAIRY_ABILITY_3_EX_1_DESCRIPTION,"""・يمكن لفاي استخدام <img id=""RI_ICON_STAR""/>الانتقال الآني""",
ItemDescription/ACCESSORY_23_DESCRIPTION,"・يتحوّل لون فاي إلى الورديّ
・يتّسع نطاق جمع فاي للأغراض بنسبة {Num:1}٪",
ItemDescription/ACCESSORY_9_DESCRIPTION,・يتّسع نطاق جمع فاي للأغراض بنسبة {Num:1}٪,
ItemDescription/ACCESSORY_10_DESCRIPTION,・يُعزّز هجوم فاي العادي,
ItemDescription/ACCESSORY_11_DESCRIPTION,· تزداد سرعة استعادة القوة السحرية لـفاي بنسبة {Num:1}٪,
ItemDescription/ITEM_CONTAINER_ATK_DESCRIPTION,"""・يزداد <img id=""RI_ICON_BUFF_ATTACK""/> الهجوم بنسبة {Num:1}٪ لفترة زمنية محددة""",
ItemDescription/ITEM_CONTAINER_DEF_DESCRIPTION,"""・يزداد <img id=""RI_ICON_BUFF_DEFENSE""/> الدفاع بنسبة {Num:1}٪ لفترة زمنية محددة""",
ItemDescription/ITEM_CONTAINER_STEALTH_DESCRIPTION,"""・<img id=""RI_ICON_BUFF_STEALTH""/>لا يلاحظك الأعداء لمدّة محدّدة""",
ItemDescription/ITEM_CONTAINER_COOLTIME_DESCRIPTION,"""· لفترة محدودة، لا تستهلك <img id=""RI_ICON_BUFF_SUPPORT""/> قوة فاي السحرية""",
ItemDescription/MAGICSTONE_SPEAR_09_DESCRIPTION,"""・لفترة وجيزة بعد استخدام أسلحة أخرى،
 يقل وقت شحن <img id=""RI_ICON_WPN_SPEAR""/> بنسبة {Num:1}٪،
 وتزداد سرعة الحركة أثناء الشحن بنسبة {Num:2}٪""",
ItemDescription/MAGICSTONE_SPEAR_05_DESCRIPTION,"""・لفترة وجيزة جدًا بعد استخدام سلاح آخر،
　يزداد مدى الهجوم العادي لـ <img id=""RI_ICON_WPN_SPEAR""/> بنسبة {Num:1}％""",
ItemDescription/MAGICSTONE_SPEAR_08_DESCRIPTION,"""・ضد الأعداء الذين لديهم نقاط صحة بنسبة {Num:1}٪ أو أكثر،
 يزداد ضرر <img id=""RI_ICON_WPN_SPEAR""/> بنسبة {Num:2}٪""",
ItemDescription/MAGICSTONE_SWORD_06_DESCRIPTION,"""・ضد الأعداء الذين لديهم نقاط صحة بنسبة {Num:1}٪ أو أقل،
 يزداد ضرر <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:2}٪""",
ItemDescription/MAGICSTONE_SWORD_81_DESCRIPTION,"""・ضد الأعداء الذين لديهم نقاط صحة بنسبة {Num:1}٪ أو أقل،
 يزداد ضرر <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:2}٪""",
ItemDescription/ACCESSORY_14_DESCRIPTION,· لا تتلقى ضررًا عند السقوط في الهاوية أو الحمم البركانية,
ItemDescription/ACCESSORY_18_DESCRIPTION,・يزيد احتمال مصادفة الحظ الحسن والسيّئ,
ItemDescription/ACCESSORY_12_DESCRIPTION,"""・عند الإحياء، يزداد <img id=""RI_ICON_BUFF_ATTACK""/> الهجوم و <img id=""RI_ICON_BUFF_DEFENSE""/> الدفاع مؤقتًا""",
ItemDescription/ACCESSORY_16C_DESCRIPTION,· تخفيض الضرر الوارد من الوحش السحري المكروه بنسبة {Num:1}٪,
ItemDescription/ACCESSORY_17_DESCRIPTION,・تنفجر الأشياء المقذوفة عند ارتطامها (عدا القنابل),
ItemDescription/WPN_BOMB_1_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_BOOMERANG_1_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_BOOMERANG_2_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_BOOMERANG_3_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_BOW_1_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_BOW_2_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_BOW_3_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_CHAIN_1_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_CHAIN_2_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_CHAIN_3_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_HAMMER_1_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_HAMMER_2_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_HAMMER_3_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_SPEAR_1_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_SPEAR_2_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_SPEAR_3_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_SWORD_1_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_SWORD_2_DESCRIPTION,• الهجوم {Num:1},
ItemDescription/WPN_SWORD_3_DESCRIPTION,"・الهجوم {Num:1}
・الحصول على بركة السيف المقدس",
ItemDescription/WPN_SWORD_4_DESCRIPTION,"・الهجوم {Num:1}
・يمنح بركة السيف المقدس
・يتيح إطلاق سرّ ختم الشرّ",
ItemDescription/ACCESSORY_24_DESCRIPTION,"・يرتفع قليلاً احتمال إسقاط الأعداء لـ<img id=""RI_ICON_MONEY""/><img id=""RI_ICON_MS_PIECE""/>",
ItemDescription/ACCESSORY_20_DESCRIPTION,"・يرتفع عدد <img id=""RI_ICON_MONEY""/> التي يسقطها الأعداء بنسبة {Num:1}٪",
ItemDescription/ACCESSORY_19_DESCRIPTION,"・يرتفع عدد <img id=""RI_ICON_MS_PIECE""/> التي يسقطها الأعداء بنسبة {Num:1}٪",
ItemDescription/ACCESSORY_15_DESCRIPTION,・يقي من حالتي الإغماء والتجميد,
ItemDescription/MAGICSTONE_BOOMERANG_07_DESCRIPTION,"""・ضد الأعداء المغشي عليهم،
 tزداد نسبة حدوث الضربة الحرجة لـ <img id=""RI_ICON_WPN_BOOMERANG""/> بنسبة {Num:1}٪""",
ItemDescription/SWIM_1_DESCRIPTION,• يمكن استخدام الغوص,
ItemDescription/MAGICSTONE_BOW_15_DESCRIPTION,"""・عند إصابة عدو محترق بهجوم عادي لـ <img id=""RI_ICON_WPN_BOW""/>،
　يحدث انفجار""",
ItemDescription/BOMB_EX_1_DESCRIPTION,・يزيد الحد الأقصى لحمل القنابل بمقدار {Num:1},
ItemDescription/MAGICSTONE_BOOMERANG_15_DESCRIPTION,"""・عند إصابة عدو يعاني من حالة سلبية بـ <img id=""RI_ICON_WPN_BOOMERANG""/>،
　تتولد صعقة كهربائية للأعداء القريبين
・هناك فرصة {Num:1}％ لإصابة الأعداء المصعوقين بالدوار""",
ItemDescription/MAGICSTONE_CHAIN_09_DESCRIPTION,"""・يزداد ضرر <img id=""RI_ICON_WPN_CHAIN""/> بنسبة {Num:1}％ ضد الأعداء الذين يعانون من حالة سلبية""",
ItemDescription/ACCESSORY_6_DESCRIPTION,・تزداد متانة الدرع بمقدار {Num:1},
ItemDescription/MAGICSTONE_SWORD_15_DESCRIPTION,"""・عندما تكون متانة الدرع بقيمة {Num:1}٪ أو أكثر،
 يزداد ضرر <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:2}٪""",
ItemDescription/MAGICSTONE_SWORD_85_DESCRIPTION,"""・عندما تكون متانة الدرع بقيمة {Num:1}٪ أو أكثر،
 يزداد ضرر <img id=""RI_ICON_WPN_SWORD""/> بنسبة {Num:2}٪""",
ItemDescription/ACCESSORY_5_DESCRIPTION,・تزداد سرعة استعادة متانة الدرع بنسبة {Num:1}٪,
ItemDescription/MAGICSTONE_BOW_05_DESCRIPTION,"""・تخترق السهام الأعداء
・يقل ضرر <img id=""RI_ICON_WPN_BOW""/> بنسبة {Num:1}％""",
ItemDescription/MAGICSTONE_BOW_08_DESCRIPTION,"""・عندما يكون عدد السهام المتبقية {Num:1} أو أقل،
 يتسبب هجوم <img id=""RI_ICON_WPN_BOW""/> بضربة حرجة مؤكدة دائمًا""",
ItemDescription/MAGICSTONE_BOW_14_DESCRIPTION,"""・عندما ينفد مخزون السهام، يتحول الهجوم العادي لـ <img id=""RI_ICON_WPN_BOW""/>
　إلى شعاع ضوئي ويزداد الضرر بنسبة {Num:1}％
・يُستهلك {Num:2} من <img id=""RI_ICON_LIFE_FULL""/> بدلاً من السهام""",
ItemDescription/ARROW_EX_1_DESCRIPTION,・يزيد الحد الأقصى لحمل السهام بمقدار {Num:1},
ItemDescription/ACCESSORY_22_DESCRIPTION,"・تتولّد موجة صدمية عند الهبوط من الجوّ
・تُذهل الأعداء لبرهة قصيرة",
ItemDescription/ACCESSORY_3_DESCRIPTION,"・تتولّد موجة صدمية عند الهبوط من الجوّ
・تُذهل الأعداء لبرهة قصيرة",
ItemDescription/SHIELD_1_DESCRIPTION,• المتانة {Num:1},
ItemDescription/SHIELD_2_DESCRIPTION,• المتانة {Num:1},
ItemDescription/SHIELD_2B_DESCRIPTION,"• المتانة {Num:1}
• يمكن تفعيل الحراسة المثالية",
ItemDescription/SHIELD_3_DESCRIPTION,"・المتانة: {Num:1}
・يزيد سرعة استعادة فاي للقوة السحرية بنسبة {Num:2}٪
・عند نجاح الحراسة المثالية، تُستعاد {Num:3}٪ من قوة فاي السحرية",
ItemDescription/MAGICSTONE_BOMB_03_DESCRIPTION_2,"""・عدم تلقي أي ضرر من <img id=""RI_ICON_WPN_BOMB""/> الخاصة بك""",
ItemDescription/MAGICSTONE_BOMB_03_DESCRIPTION,"""・تقليل الضرر المتلقى من <img id=""RI_ICON_WPN_BOMB""/> الخاصة بك بنسبة {Num:1}％""",
ItemDescription/ACCESSORY_1_DESCRIPTION,"・لا يتأثّر بقيود الحركة في الأعشاب
　والمستنقعات والرمال المتحرّكة والأرضيات الجليدية",
ItemFlavor/ACCESSORY_10_FLAVOR,None,
ItemFlavor/ACCESSORY_11_FLAVOR,None,
ItemFlavor/ACCESSORY_12_FLAVOR,None,
ItemFlavor/ACCESSORY_13_FLAVOR,None,
ItemFlavor/ACCESSORY_14_FLAVOR,None,
ItemFlavor/ACCESSORY_15_FLAVOR,None,
ItemFlavor/ACCESSORY_17_FLAVOR,None,
ItemFlavor/ACCESSORY_18_FLAVOR,None,
ItemFlavor/ACCESSORY_19_FLAVOR,None,
ItemFlavor/ACCESSORY_1_FLAVOR,None,
ItemFlavor/ACCESSORY_20_FLAVOR,None,
ItemFlavor/ACCESSORY_21_FLAVOR,None,
ItemFlavor/ACCESSORY_22_FLAVOR,None,
ItemFlavor/ACCESSORY_23_FLAVOR,None,
ItemFlavor/ACCESSORY_24_FLAVOR,None,
ItemFlavor/ACCESSORY_2_FLAVOR,None,
ItemFlavor/ACCESSORY_3_FLAVOR,None,
ItemFlavor/ACCESSORY_4_FLAVOR,None,
ItemFlavor/ACCESSORY_5_FLAVOR,None,
ItemFlavor/ACCESSORY_6_FLAVOR,None,
ItemFlavor/ACCESSORY_7_FLAVOR,None,
ItemFlavor/ACCESSORY_8_FLAVOR,None,
ItemFlavor/ACCESSORY_9_FLAVOR,None,
ItemFlavor/ITEM_BUFF_ATTACK_FLAVOR,None,
ItemFlavor/ITEM_BUFF_DEFENSE_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_01_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_02_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_03_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_04_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_05_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_06_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_07_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_08_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_09_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_10_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_11_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_12_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_13_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_14_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOMB_15_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_01_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_02_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_03_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_04_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_05_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_06_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_07_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_08_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_09_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_10_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_11_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_12_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_13_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_14_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOOMERANG_15_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_01_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_02_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_03_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_04_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_05_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_06_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_07_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_08_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_09_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_10_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_11_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_12_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_13_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_14_FLAVOR,None,
ItemFlavor/MAGICSTONE_BOW_15_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_01_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_02_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_03_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_04_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_05_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_06_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_07_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_08_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_09_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_10_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_11_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_12_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_13_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_14_FLAVOR,None,
ItemFlavor/MAGICSTONE_CHAIN_15_FLAVOR,None,
ItemFlavor/MAGICSTONE_HAMMER_01_FLAVOR,None,
ItemFlavor/MAGICSTONE_HAMMER_02_FLAVOR,None,
ItemFlavor/MAGICSTONE_HAMMER_03_FLAVOR,None,
ItemFlavor/MAGICSTONE_HAMMER_04_FLAVOR,None,
ItemFlavor/MAGICSTONE_HAMMER_05_FLAVOR,None,
ItemFlavor/MAGICSTONE_HAMMER_06_FLAVOR,None,
ItemFlavor/MAGICSTONE_HAMMER_07_FLAVOR,None,
ItemFlavor/MAGICSTONE_HAMMER_08_FLAVOR,None,
ItemFlavor/MAGICSTONE_HAMMER_09_FLAVOR,None,
ItemFlavor/MAGICSTONE_HAMMER_10_FLAVOR,None,
