ID,source text,Arabic translation,category,notes
EL_M05_E05_1000,リュドミラから魔法を教わったことで、里には魔法を使う者が現れ始め、里は豊かになっていった。その一方、里のリーダーだったカイの一派はこの状況を苦々しく思っている。最奥の屋敷にいるヒルクとリュドミラに会いに向かう。,بعد أن تعلّموا السحر من ليودميلا، بدأ يظهر في القرية من يستخدمون السحر، فازدهرت القرية. وفي المقابل، ينظر كاي، الذي كان زعيم القرية، وجماعته إلى هذا الوضع بمرارة. ينطلق إليوت للقاء السيدة هيلك وليودميلا في الدار الواقعة في أقصى الداخل.,dialogue,ヒルク treated as FEMALE per brief = السيدة هيلك
EL_M05_E05_1000_M010_NPC1040_00_m,あ！　お兄ちゃんって\n前に里に来てた冒険家さんでしょ？,آه! أنت أيها الأخ الكبير\nالمغامر الذي جاء إلى القرية من قبل، أليس كذلك؟,dialogue,
EL_M05_E05_1000_M020_NPC1050_00_f,私たち、あれから魔法が使えるようになったの！,لقد أصبحنا قادرين على استخدام السحر منذ ذلك الحين!,dialogue,
EL_M05_E05_1000_M040_NPC1040_00_m,えいっ！,هيّا!,dialogue,
EL_M05_E05_1000_M050_NPC1040_00_m,あれ？\nおっかしいなあ……,ماذا؟\nهذا غريب…,dialogue,
EL_M05_E05_1000_M060_NPC1040_00_m,えええーいっ！！,هيّاااا!!,dialogue,
EL_M05_E05_1000_M070_NPC1050_00_f,そんなんじゃダメよ！,لن ينفع الأمر هكذا!,dialogue,
EL_M05_E05_1000_M080_NPC1050_00_f,リュドミラ様に教わったでしょ？\n『魔法は知識の積み重ね』だって。,ألم تتعلّم من السيدة ليودميلا؟\nقالت: «السحر تراكمٌ للمعرفة».,dialogue,
EL_M05_E05_1000_M090_NPC1050_00_f,私がお手本を見せてあげる。,سأريك كيف يكون ذلك.,dialogue,
EL_M05_E05_1000_M100_NPC1050_00_f,……えい！,…هيّا!,dialogue,
EL_M05_E05_1000_M110_NPC1040_00_m,お姉ちゃん……\n僕に使っても意味ないよ。,يا أختي الكبيرة…\nلا فائدة من استخدامه عليّ أنا.,dialogue,
EL_M05_E05_1000_M120_NPC1050_00_f,えへへ、間違えちゃった。,هيهي، لقد أخطأتُ.,dialogue,
EL_M05_E05_1000_M130_FYL000_f,すごい！\nあんな小さい子が魔法を使うなんて……,مذهل!\nطفلة بهذا الصِغر تستخدم السحر…,dialogue,
EL_M05_E05_1000_M140_PCM000_m,それに、リュドミラさんから教わったって言ってたな。,كما أنها قالت إنها تعلّمت ذلك من السيدة ليودميلا.,dialogue,
EL_M05_E05_1000_M150_NPC0200_m,お前たち、そこで何をやってるんだ？,ما الذي تفعلونه هناك؟,dialogue,
EL_M05_E05_1000_M160_NPC1040_00_m,あっ！　やばい……カイ様だ！,آه! هذه ورطة… إنه السيد كاي!,dialogue,カイ coined كاي
EL_M05_E05_1000_M170_NPC1050_00_f,あの人、私たちが魔法を使うとすごく怒るの。,ذلك الرجل يغضب بشدة عندما نستخدم السحر.,dialogue,
EL_M05_E05_1000_M180_NPC1040_00_m,じゃあね、冒険家さん！,إلى اللقاء أيها المغامر!,dialogue,
EL_M05_E05_1000_M190_PCM000_m,カイさん、この里は以前とずいぶん変わりましたね。,يا سيد كاي، لقد تغيّرت هذه القرية كثيرًا عمّا كانت عليه من قبل.,dialogue,
EL_M05_E05_1000_M210_NPC0200_m,今じゃ、子どもまで魔法を使い始めてる。\nほんと……困ったもんだよ。,حتى الأطفال صاروا الآن يستخدمون السحر.\nهذا أمرٌ… مزعجٌ حقًّا.,dialogue,
EL_M05_E05_1000_M220_PCM000_m,魔法を使うのは、悪いことじゃないと思いますが……,لا أظن أن استخدام السحر أمرٌ سيئ…,dialogue,
EL_M05_E05_1000_M230_NPC0200_m,魔法が便利なのは否定しない。\n問題はミュー族のほうだ。,لا أنكر أن السحر نافع.\nالمشكلة في قبيلة ميو.,dialogue,
EL_M05_E05_1000_M240_NPC0200_m,何の見返りもなく\n俺たちに魔法を教えると思うか？,أتظن أنهم يعلّموننا السحر\nدون أن يطلبوا أي مقابل؟,dialogue,
EL_M05_E05_1000_M250_PCM000_m,人間と友好的なミュー族だって、いると思います。,أعتقد أن هناك من قبيلة ميو من هم ودودون مع البشر أيضًا.,dialogue,
EL_M05_E05_1000_M260_NPC0200_m,お前までヒルクと同じことを言うんだな……\nだが里の長としては、それを鵜呑みにはできない。,حتى أنت تقول الكلام نفسه الذي تقوله هيلك…\nلكنني كزعيمٍ للقرية لا يمكنني أن أصدّق ذلك على عواهنه.,dialogue,"ヒルク FEMALE; here 3rd-person reference, name only"
EL_M05_E05_1000_M270_NPC0200_m,蛮族は蛮族……\n友好的に見えても、何か裏があるかもしれない。,البرابرة برابرة…\nوحتى لو بدوا ودودين، فقد يكون وراء ذلك شيءٌ خفيّ.,dialogue,蛮族 = البرابرة (locked)
EL_M05_E05_1000_M280_NPC0200_m,なのにヒルクたちはミュー族の女を信じ込んで……\nいや、むしろ崇めてすらいる。,ومع ذلك صدّقت هيلك وجماعتها تلك المرأة من قبيلة ميو…\nبل إنهم يكاد يقدّسونها.,dialogue,ヒルク FEMALE = هيلك; ミュー族 = قبيلة ميو
EL_M05_E05_1000_M290_NPC0200_m,今日も寄合所にあの女を招いている。\n早く手を打たないと……このままでは里が――,واليوم أيضًا دعوا تلك المرأة إلى دار الاجتماع.\nإن لم نتحرّك سريعًا… فإن القرية على هذا الحال سوف――,dialogue,
EL_M05_E05_1000_M300_FYL000_f,ヒドいよ！\nリュドミラさんはそんな人じゃないのに！,هذا ظلم!\nالسيدة ليودميلا ليست شخصًا كهذا!,dialogue,
EL_M05_E05_1000_M310_PCM000_m,誰かを信じるというのは簡単なことじゃないんだ。\n今はあきらめずに、話し合いを続けるしかない。,ليس من السهل أن يثق المرء بأحدٍ ما.\nكل ما يمكننا فعله الآن هو ألا نستسلم وأن نواصل الحوار.,dialogue,
EL_M05_E05_1000_M320_FYL000_f,そうなんだ……\nだれかと仲良くなるって、そんなに大変なんだ……,فهمت…\nأن يصير المرء صديقًا لأحدٍ أمرٌ بهذه الصعوبة…,dialogue,
EL_M05_E05_1000_M330_FYL000_f,リュドミラさん、寄合所にいるんだよね？\nねえ、会いに行ってみようよ！,السيدة ليودميلا في دار الاجتماع، أليس كذلك؟\nهيّا، لنذهب للقائها!,dialogue,
EL_M05_E06_1000_M010_NPC0210_f,お前さんはたしか……エリオットだね。\nちょうどいいところに来た。,أنت بالتأكيد… إليوت، صحيح؟\nلقد جئت في الوقت المناسب تمامًا.,dialogue,
EL_M05_E06_1000_M020_NPC0210_f,今、リュドミラ様から魔法についての\nありがたいお話を伺っているところなのさ。,أنا الآن أستمع إلى حديثٍ قيّمٍ\nعن السحر من السيدة ليودميلا.,dialogue,
EL_M05_E06_1000_M030_NPC0080_f,おひさしぶりです。エリオットさん。\n先日は、大変お世話になりました。,لم نلتقِ منذ زمن، يا سيد إليوت.\nلقد كنتَ عونًا كبيرًا لي ذلك اليوم.,dialogue,NPC0080 = Lyudmila (female) addressing Elliot (m)
EL_M05_E06_1000_M040_NPC0080_f,人間とミュー族はわかり合える……\nあなたに会って、それを信じてみたくなったんです。,البشر وقبيلة ميو قادرون على التفاهم…\nبعد أن قابلتُك، رغبتُ في أن أصدّق ذلك.,dialogue,
EL_M05_E06_1000_M050_NPC0080_f,なので今、この里の皆さんに\n魔法を教えています。,لذلك أنا الآن أعلّم السحر\nلأهل هذه القرية جميعًا.,dialogue,
EL_M05_E06_1000_M060_NPC0080_f,魔法があれば、皆さんの暮らしも\nもっと良くなりますから。,فبوجود السحر، ستغدو حياة الجميع\nأفضل بكثير.,dialogue,
EL_M05_E06_1000_M070_NPC0210_f,リュドミラ様の魔法は、本当に素晴らしいです。\nおかげでたくさんの命が救われました。,سحر السيدة ليودميلا رائعٌ حقًّا.\nبفضله أُنقذت أرواحٌ كثيرة.,dialogue,
EL_M05_E06_1000_M090_NPC0210_f,いいえ、リュドミラ様。\nあなた様は、この里の救世主ですから！,كلا يا سيدة ليودميلا.\nأنتِ منقذة هذه القرية!,dialogue,NPC0210 (f) addressing Lyudmila (f) — feminine 2nd person
EL_M05_E06_1000_M110_NPC0080_f,あの……私はそろそろ家に戻ります。\n娘のことが心配なので……,حسنًا… سأعود إلى البيت قريبًا.\nفأنا قلقة على ابنتي…,dialogue,
EL_M05_E06_1000_M120_NPC0210_f,はい、わかりました。\n今日は、本当にありがとうございました。,نعم، مفهوم.\nشكرًا جزيلًا لكِ على هذا اليوم.,dialogue,NPC0210 (f) addressing Lyudmila (f) — feminine 2nd person
EL_M05_E06_1000_M130_NPC0080_f,それでは、また。,إذن، إلى اللقاء.,dialogue,
EL_M05_E06_1000_M140_NPC0080_f,またうちに遊びに来てください。\n娘も夫も喜びます。,تعالَ لزيارتنا في البيت مرةً أخرى.\nستسعد ابنتي وزوجي بذلك.,dialogue,addressing Elliot (m)
EL_M05_E06_1000_M150_PCM000_m,ぜひ。,بكل تأكيد.,dialogue,
EL_M05_E06_1000_M160_NPC0080_f,お伝えしたいことがあるんです。\nそれに、ちょっと相談も……,هناك أمرٌ أودّ أن أخبرك به.\nكما أن لديّ أمرًا أستشيرك فيه قليلًا…,dialogue,addressing Elliot (m)
EL_M05_E07_1000_M010_NPC0080_f,悪しき魔力……魔獣……\nだとすると――,قوة سحرية شريرة... وحش سحري...\nإن كان الأمر كذلك――,dialogue,
EL_M05_E07_1000_M020_PCM000_m,こんにちは、リュドミラさん。,مرحبًا، سيدة ليودميلا.,dialogue,
EL_M05_E07_1000_M030_NPC0080_f,すみません！\n私からお呼びしたのに……,آسفة!\nأنا من طلبت حضورك، ومع ذلك...,dialogue,
EL_M05_E07_1000_M050_NPC0080_f,ええ、人間には魔法の才能があるようです。\n特に子どもたちの飲み込みが早いですね。,أجل، يبدو أن للبشر موهبة في السحر.\nوالأطفال خصوصًا يتعلمونه بسرعة.,dialogue,
EL_M05_E07_1000_M060_PCM000_m,みんな、以前よりずっと明るくなった。,لقد أصبح الجميع أكثر بهجة مما كانوا عليه من قبل.,dialogue,
EL_M05_E07_1000_M070_NPC0080_f,そうですね。\nただ、困ったこともあって……,هذا صحيح.\nغير أن هناك أمرًا يقلقني...,dialogue,
EL_M05_E07_1000_M080_NPC0080_f,ヒルクさんに……\nその……あまりにも慕われすぎていて……,السيدة هيلك...\nكما تعلم... محبوبة أكثر من اللازم...,dialogue,
EL_M05_E07_1000_M090_NPC0080_f,一方で、私たちミュー族に\n不信感を抱いている方もおられるようです。,ومن جهة أخرى، يبدو أن هناك من يكنّ\nالريبة تجاهنا نحن قبيلة ميو.,dialogue,
EL_M05_E07_1000_M100_NPC0080_f,私はただ、里の方みんなと\n仲良く暮らしたいだけなのですが……,كل ما أريده هو أن أعيش بسلام\nمع جميع أهل القرية، لا أكثر...,dialogue,
EL_M05_E07_1000_M110_PCM000_m,人が人を理解するには時間がかかります。\n種族が違うなら、なおさらです。,يحتاج الناس إلى وقت كي يفهم بعضهم بعضًا.\nوإن اختلف الجنس، فالأمر أصعب.,dialogue,
EL_M05_E07_1000_M120_PCM000_m,でも、リュドミラさんならその気持ちを\n根気強く、伝えていけるはずですよ。,لكنك أنتِ يا سيدة ليودميلا قادرة على أن توصلي\nهذا الشعور إليهم بصبر ومثابرة.,dialogue,
EL_M05_E07_1000_M130_NPC0080_f,そうですね。マオのためにも\n今が、頑張り時ですよね。,هذا صحيح. من أجل ماو أيضًا،\nالآن هو وقت بذل الجهد.,dialogue,
EL_M05_E07_1000_M140_NPC0080_f,娘のマオは、ミュー族と人間との間に生まれた子。,ابنتي ماو طفلة وُلدت بين قبيلة ميو والبشر.,dialogue,
EL_M05_E07_1000_M150_NPC0080_f,あの子が人間からも、ミュー族からも愛される……\nそんな未来をつくるために。,كي أصنع مستقبلًا تكون فيه تلك الصغيرة\nمحبوبة من البشر ومن قبيلة ميو على حد سواء.,dialogue,
EL_M05_E07_1000_M160_NPC0080_f,私は、二つの種族の架け橋になろうと思います。,أنوي أن أكون جسرًا يصل بين الجنسين.,dialogue,
EL_M05_E07_1000_M180_NPC0080_f,私だけの考えではありませんよ。\n人間との共存は、ミュー族の願い……,ليست فكرتي وحدي.\nالتعايش مع البشر أمنية قبيلة ميو...,dialogue,
EL_M05_E07_1000_M190_NPC0080_f,そして、三賢者様の願いでもあるんです。,وهي كذلك أمنية الحكماء الثلاثة.,dialogue,
